/bot38,0.820000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,0.830000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,0.840000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,0.850000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,0.860000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,0.870000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,0.880000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,0.890000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,0.900000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,0.910000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,0.920000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,0.930000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,0.940000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,0.950000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,0.960000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,0.970000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,0.980000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,0.990000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.000000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.010000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.020000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.030000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.040000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.050000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.060000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.070000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.080000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.090000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.100000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.110000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.120000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.130000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.140000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.150000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.160000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.170000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.180000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.190000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.200000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.210000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.220000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.230000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.240000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.250000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.260000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.270000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.280000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.290000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.300000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.310000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.320000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.330000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.340000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.350000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.360000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.370000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.380000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.390000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.400000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.410000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.420000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.430000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.440000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.450000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.460000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.470000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.480000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.490000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.500000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.510000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.520000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.530000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.540000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.550000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.560000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.570000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.580000,1.000000,1.000000,40,-1.137080,-7.639320,1000
/bot38,1.590000,1.000000,1.000000,40,-1.138479,-7.636351,1000
/bot38,1.600000,1.000000,1.000000,40,-1.140167,-7.633012,1000
/bot38,1.610000,1.000000,1.000000,40,-1.142066,-7.629555,1000
/bot38,1.620000,1.000000,1.000000,40,-1.144172,-7.626015,1000
/bot38,1.630000,1.000000,1.000000,40,-1.146495,-7.622399,1000
/bot38,1.640000,1.000000,1.000000,40,-1.149048,-7.618709,1000
/bot38,1.650000,1.000000,1.000000,40,-1.151851,-7.614942,1000
/bot38,1.660000,1.000000,1.000000,40,-1.154921,-7.611099,1000
/bot38,1.670000,1.000000,1.000000,40,-1.158280,-7.607178,1000
/bot38,1.680000,1.000000,1.000000,40,-1.161950,-7.603181,1000
/bot38,1.690000,1.000000,1.000000,40,-1.165957,-7.599107,1000
/bot38,1.700000,1.000000,1.000000,40,-1.170328,-7.594958,1000
/bot38,1.710000,1.000000,1.000000,40,-1.175092,-7.590737,1000
/bot38,1.720000,1.000000,1.000000,40,-1.180281,-7.586449,1000
