/bot9,0.360000,1.000000,1.000000,30,2.931220,1.217610,1000
/bot9,0.370000,1.000000,1.000000,30,2.931220,1.217610,1000
/bot9,0.380000,1.000000,1.000000,30,2.891299,1.222151,1000
/bot9,0.390000,1.000000,1.000000,30,2.842506,1.227702,1000
/bot9,0.400000,1.000000,1.000000,30,2.842506,1.227702,1000
/bot9,0.410000,1.000000,1.000000,30,2.842506,1.227702,1000
/bot9,0.420000,1.000000,1.000000,30,2.842506,1.227702,1000
/bot9,0.430000,1.000000,1.000000,30,2.842506,1.227702,1000
/bot9,0.440000,1.000000,1.000000,30,2.842506,1.227702,1000
/bot9,0.450000,1.000000,1.000000,30,2.842506,1.227702,1000
/bot9,0.460000,1.000000,1.000000,30,2.842506,1.227702,1000
/bot9,0.470000,1.000000,1.000000,30,2.819285,1.216003,1000
/bot9,0.480000,1.000000,1.000000,30,2.811778,1.212221,1000
/bot9,0.490000,1.000000,1.000000,30,2.811778,1.212221,1000
/bot9,0.500000,1.000000,1.000000,30,2.811778,1.212221,1000
/bot9,0.510000,1.000000,1.000000,30,2.811778,1.212221,1000
/bot9,0.520000,1.000000,1.000000,30,2.811778,1.212221,1000
/bot9,0.530000,1.000000,1.000000,30,2.811778,1.212221,1000
/bot9,0.540000,1.000000,1.000000,30,2.811778,1.212221,1000
/bot9,0.550000,1.000000,1.000000,30,2.811778,1.212221,1000
/bot9,0.560000,1.000000,1.000000,30,2.811778,1.212221,1000
/bot9,0.570000,1.000000,1.000000,30,2.811778,1.212221,1000
/bot9,0.580000,1.000000,1.000000,30,2.811778,1.212221,1000
/bot9,0.590000,1.000000,1.000000,30,2.811778,1.212221,1000
/bot9,0.600000,1.000000,1.000000,30,2.811778,1.212221,1000
/bot9,0.610000,1.000000,1.000000,30,2.811778,1.212221,1000
/bot9,0.620000,1.000000,1.000000,30,2.811778,1.212221,1000
/bot9,0.630000,1.000000,1.000000,30,2.811778,1.212221,1000
/bot9,0.640000,1.000000,1.000000,30,2.811778,1.212221,1000
/bot9,0.650000,1.000000,1.000000,30,2.811778,1.212221,1000
/bot9,0.660000,1.000000,1.000000,30,2.811778,1.212221,1000
/bot9,0.670000,1.000000,1.000000,30,2.811778,1.212221,1000
/bot9,0.680000,1.000000,1.000000,30,2.811778,1.212221,1000
/bot9,0.690000,1.000000,1.000000,30,2.811778,1.212221,1000
/bot9,0.700000,1.000000,1.000000,30,2.811778,1.212221,1000
/bot9,0.710000,1.000000,1.000000,30,2.811778,1.212221,1000
/bot9,0.720000,1.000000,1.000000,30,2.811778,1.212221,1000
/bot9,0.730000,1.000000,1.000000,30,2.811778,1.212221,1000
/bot9,0.740000,1.000000,1.000000,30,2.811778,1.212221,1000
/bot9,0.750000,1.000000,1.000000,30,2.811778,1.212221,1000
/bot9,0.760000,1.000000,1.000000,30,2.811778,1.212221,1000
/bot9,0.770000,1.000000,1.000000,30,2.811778,1.212221,1000
/bot9,0.780000,1.000000,1.000000,30,2.811778,1.212221,1000
/bot9,0.790000,1.000000,1.000000,30,2.811778,1.212221,1000
/bot9,0.800000,1.000000,1.000000,30,2.811778,1.212221,1000
/bot9,0.810000,1.000000,1.000000,30,2.811778,1.212221,1000
/bot9,0.820000,1.000000,1.000000,30,2.811778,1.212221,1000
/bot9,0.830000,1.000000,1.000000,30,2.811778,1.212221,1000
/bot9,0.840000,1.000000,1.000000,30,2.811778,1.212221,1000
/bot9,0.850000,1.000000,1.000000,30,2.811778,1.212221,1000
/bot9,0.860000,1.000000,1.000000,30,2.811778,1.212221,1000
/bot9,0.870000,1.000000,1.000000,30,2.811778,1.212221,1000
/bot9,0.880000,1.000000,1.000000,30,2.811778,1.212221,1000
